구분번호,대통령,글제목,연설일자,원문보기,연설장소
1306835,전두환,[아세안5개국 순방편]마르코스 필리핀 대통령을 위한 답례만찬 만찬사,1981-07-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263775500037755019722.PDF,국제
1306833,전두환,[아세안5개국 순방편]마닐라 기자회견,1981-07-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263775300037753019720.PDF,국제
1306836,전두환,[아세안5개국 순방편]전두환 대한민국 대통령각하와 마르코스 필리핀 대통령각하 간의 공동성명,1981-07-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263775600037756019723.PDF,국제
1306838,전두환,[아세안5개국 순방편]귀국성명,1981-07-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263775800037758019725.PDF,국내
1306837,전두환,[아세안5개국 순방편]필리핀 출발성명,1981-07-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263775700037757019724.PDF,국제
1306839,전두환,제33주년 제헌절 경축사,1981-07-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263775900037759019726.PDF,국내
1306840,전두환,인도 피·티·아이통신과의 회견,1981-07-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776000037760019727.PDF,국내
1306841,전두환,진해회견,1981-08-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776100037761019728.PDF,국내
1306842,전두환,제36주년 광복절 경축사,1981-08-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776200037762019729.PDF,국내
1306843,전두환,광주 어린이대공원 준공식 치사,1981-08-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776300037763019730.PDF,국내
1306844,전두환,육군제3사관학교 제18기생 졸업 및 임관식 유시,1981-09-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776400037764019731.PDF,국내
1306845,전두환,민방위대 창설 6주년 기념식 유시,1981-09-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776500037765019732.PDF,국내
1306846,전두환,트뤼도카나다 수상을 위한 오찬 축배사,1981-09-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776600037766019733.PDF,국내
1306847,전두환,제33주년 국군의 날 경축사,1981-10-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776700037767019734.PDF,국내
1306848,전두환,1981년도 제1회 추가경정예산안제출에 즈음한 시정연설,1981-10-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776800037768019735.PDF,국내
1306849,전두환,1982년도 예산안제출에 즈음한 시정연설,1981-10-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263776900037769019736.PDF,국내
1306851,전두환,한국청년회의소 전국회원대회 치사,1981-10-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777100037771019738.PDF,국내
1306850,전두환,제4313주년 개천절 경축사,1981-10-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777000037770019737.PDF,국내
1306852,전두환,경향신문 창간기념 특별회견,1981-10-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777200037772019739.PDF,국내
1306853,전두환,농어민후계자대회 유시,1981-10-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777300037773019740.PDF,국내
1306854,전두환,아세안경제계지도자 초청 리셉션 연설,1981-10-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777400037774019741.PDF,국내
1306855,전두환,제62회 전국체육대회 치사,1981-10-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777500037775019742.PDF,국내
1306856,전두환,씨아가자마이카 수상내외분을 위한 오찬 축배사,1981-10-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777600037776019743.PDF,국제
1306857,전두환,까라소코스타리카 대통령내외분을 위한 만찬 만찬사,1981-10-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777700037777019744.PDF,국제
1306858,전두환,전두환 대한민국 대통령각하와 까라소코스타리카 대통령각하 간의 공동성명,1981-10-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777800037778019745.PDF,국제
1306860,전두환,88올림픽고속도로 기공식 치사,1981-10-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778000037780019747.PDF,국내
1306859,전두환,제1회 세계 식량의 날에 즈음한 담화,1981-10-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263777900037779019746.PDF,국내
1306861,전두환,옥포조선소 준공식 치사,1981-10-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778100037781019748.PDF,국내
1306862,전두환,제36회 경찰의 날 기념식 유시,1981-10-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778200037782019749.PDF,국내
1306863,전두환,프렘 태국 수상을 위한 만찬 만찬사,1981-11-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778300037783019750.PDF,국제
1306864,전두환,사회정화 국민운동 전국대회 유시,1981-11-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778400037784019751.PDF,국내
1306865,전두환,국민교육헌장선포 제13주년 기념 전국교육자대회 치사,1981-12-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778500037785019752.PDF,국내
1306866,전두환,영산호 준공식 치사,1981-12-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778600037786019753.PDF,국내
1306867,전두환,전국새마을지도자대회 치사,1981-12-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778700037787019754.PDF,국내
1306868,전두환,민주정의당 의원간담회 치사,1981-12-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778800037788019755.PDF,국내
1306869,전두환,제18회 수출의 날 기념식 치사,1981-12-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263778900037789019756.PDF,국내
1306870,전두환,주한 미군장병에게 보내는 성탄절 메시지,1981-12-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779000037790019757.PDF,국제
1306871,전두환,제5차 경제사회발전 5개년 계획서 머리말,1981-12-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779100037791019758.PDF,국내
1306872,전두환,1982년 신년사,1982-01-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779200037792019759.PDF,국내
1306873,전두환,민주정의당 창당1주년 기념식 치사,1982-01-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779300037793019760.PDF,국내
1306874,전두환,대간첩대책 중앙회의 유시,1982-01-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779400037794019761.PDF,국내
1306875,전두환,1982년도 국정연설,1982-01-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779500037795019762.PDF,국내
1306876,전두환,미국 인스티튜쇼날 인베스터지와의 회견,1982-02-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779600037796019763.PDF,국제
1306877,전두환,제63주년 3·1절 기념사,1982-03-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779700037797019764.PDF,국내
1306878,전두환,근로자의 날 치사,1982-03-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779800037798019765.PDF,국내
1306879,전두환,미드웨이 항모 함상오찬 축배사,1982-03-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263779900037799019766.PDF,국제
1306880,전두환,제14주년 예비군의 날 치사,1982-04-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780000037800019767.PDF,국내
1306881,전두환,육군사관학교 제38기 졸업식 유시,1982-04-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780100037801019768.PDF,국내
1306882,전두환,공군사관학교 제30기 졸업식 유시,1982-04-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780200037802019769.PDF,국내
1306883,전두환,해군사관학교 제36기 졸업식 유시,1982-04-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780300037803019770.PDF,국내
1306884,전두환,평화통일정책자문회의 1982년도 자문위원연수회 치사,1982-04-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780400037804019771.PDF,국내
1306885,전두환,제15회 과학의 날 치사,1982-04-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780500037805019772.PDF,국내
1306886,전두환,부시 미부통령을 위한 오찬 오찬사,1982-04-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780600037806019773.PDF,국제
1306887,전두환,라이베리아 국가원수를 위한 만찬 만찬사,1982-05-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780700037807019774.PDF,국제
1306888,전두환,대한민국 전두환 대통령각하와 라이베리아공화국 국가원수 겸 민족구제위원회 의장 사뮤엘 칸연도우 총사령관각하 간의 공동성명,1982-05-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780800037808019775.PDF,국제
1306889,전두환,전국 중소기업자대회 치사,1982-05-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263780900037809019776.PDF,국내
1306890,전두환,제11회 전국소년체육대회 치사,1982-05-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781000037810019777.PDF,국내
1306891,전두환,한·미수교 100주년에 즈음한 담화,1982-05-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781100037811019778.PDF,국내
1306892,전두환,프레이저 호주수상을 위한 만찬 축배사,1982-05-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781200037812019779.PDF,국제
1306894,전두환,평화통일정책자문위원에게 보내는 친서,1982-06-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781400037814019781.PDF,국내
1306895,전두환,제27회 현충일 추념식 추념사,1982-06-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781500037815019782.PDF,국내
1306896,전두환,자이르대통령을 위한 만찬 만찬사,1982-06-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781600037816019783.PDF,국내
1306897,전두환,모부투 세세 세코 쿠쿠 옹벤두 와자방가 대통령각하의 공식방한에 대한 한·자이르 공동성명,1982-06-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781700037817019784.PDF,국내
1306898,전두환,할리드 사우디아라비아국왕 서법에 즈음한 담화,1982-06-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781800037818019785.PDF,국제
1306899,전두환,건설진흥촉진대회 치사,1982-06-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781900037819019786.PDF,국제
1306900,전두환,한국중공업 창원종합기계공장 준공식 치사,1982-06-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782000037820019787.PDF,국제
1306901,전두환,제34주년 제헌절 기념식 경축사,1982-07-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782100037821019788.PDF,국제
1306902,전두환,국내외 과학기술자학술회의 참가자들을 위한 오찬 치사,1982-07-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782200037822019789.PDF,국내
1306903,전두환,평화통일정책자문위원들을 위한 만찬 치사,1982-07-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782300037823019790.PDF,국내
1306904,전두환,진해 특별기자회견,1982-07-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782400037824019791.PDF,국제
1306905,전두환,제37회 광복절 경축사,1982-08-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782500037825019792.PDF,국제
1306906,전두환,아프키카 4개국· 카나다 순방 출국인사,1982-08-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782600037826019793.PDF,국내
1306908,전두환,한· 케나 정상회담 확대회의 답사,1982-08-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782800037828019795.PDF,국제
1306907,전두환,케냐 도착성명,1982-08-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782700037827019794.PDF,국제
1306909,전두환,케냐거주 교민을 위한 리셉션 격려사,1982-08-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263782900037829019796.PDF,국제
1306910,전두환,모이 케냐 대통령 주최 만찬 답사,1982-08-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783000037830019797.PDF,국제
1306912,전두환,케냐 출발성명,1982-08-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783200037832019799.PDF,국제
1306914,전두환,한· 나이지리아 1차 정상회담 확대회의 답사,1982-08-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783400037834019801.PDF,국제
1306913,전두환,나이지리아 도착성명,1982-08-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783300037833019800.PDF,국제
1306911,전두환,전두환 대한민국 대통령각하와 모이 케냐 대통령각하 간의 공동성명,1982-08-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783100037831019798.PDF,국제
1306915,전두환,나이지리아 거주 교민을 위한 리셉션 격려사,1982-08-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783500037835019802.PDF,국제
1306916,전두환,베누에 주지사 주최 오찬 답사,1982-08-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783600037836019803.PDF,국제
1306917,전두환,샤가리 나이지리아대통령 주최 만찬 답사,1982-08-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783700037837019804.PDF,국제
1306922,전두환,봉고 가봉대통령 주최 만찬 답사,1982-08-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784200037842019809.PDF,국제
1306920,전두환,가봉공항 환영식 답사,1982-08-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784000037840019807.PDF,국제
1306921,전두환,가봉거주 교민을 위한 리렙션 격려사,1982-08-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784100037841019808.PDF,국제
1306918,전두환,대한민국 전두환 대통령각하와 나이지리아 샤가리 대통령각하 간의 공동성명,1982-08-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783800037838019805.PDF,국제
1306919,전두환,나이지리아 출발성명,1982-08-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263783900037839019806.PDF,국제
1306923,전두환,리브르빌시청 방문인사,1982-08-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784300037843019810.PDF,국제
1306926,전두환,세네갈 도착성명,1982-08-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784600037846019813.PDF,국제
1306924,전두환,전두환 대한민국 대통령각하와 봉고 가봉대통령각하 간의 공동성명,1982-08-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784400037844019811.PDF,국제
1306925,전두환,가봉 출발성명,1982-08-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784500037845019812.PDF,국제
1306927,전두환,디우프 세네갈대통령 주최 오찬 답사,1982-08-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784700037847019814.PDF,국제
1306928,전두환,수행기자단과의 회견,1982-08-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784800037848019815.PDF,국제
1306930,전두환,세네갈 출발성명,1982-08-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785000037850019817.PDF,국제
1306929,전두환,대한민국 전두환 대통령각하와 세네갈 디우프 대통령각하 간의 공동성명,1982-08-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263784900037849019816.PDF,국제
1306931,전두환,라스팔마스 거주 교민을 위한 리셉션 격려사,1982-08-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785100037851019818.PDF,국제
1306933,전두환,카나다 거주 교민을 위한 리셉션 격려사,1982-08-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785300037853019820.PDF,국제
1306932,전두환,카나다 공항 환영식 답사,1982-08-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785200037852019819.PDF,국제
1306934,전두환,생뜨 안느 병원 방문 격려사,1982-08-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785400037854019821.PDF,국제
1306935,전두환,정상회담 확대회의 답사,1982-08-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785500037855019822.PDF,국제
1306936,전두환,슈라이어 카나다총독 주최 만찬 답사,1982-08-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785600037856019823.PDF,국제
1306937,전두환,카나다 출발성명,1982-08-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785700037857019824.PDF,국제
1306938,전두환,귀국인사,1982-09-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785800037858019825.PDF,국내
1306946,전두환,제34주년 국군의 날 담화,1982-09-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786600037866019833.PDF,국내
1306939,전두환,귀국환영연 인사말,1982-09-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263785900037859019826.PDF,국내
1306940,전두환,국산전투기 제공호 출고기념식 치사,1982-09-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786000037860019827.PDF,국제
1306941,전두환,륙군 제3사관학교 제19기 졸업식 및 임관식 유시,1982-09-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786100037861019828.PDF,국내
1306942,전두환,현동-울진간 도로확장 및 포장공사 기공식 치사,1982-09-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786200037862019829.PDF,국내
1306943,전두환,민방위대창설 제7주년 기념식 유시,1982-09-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786300037863019830.PDF,국내
1306945,전두환,제23차 세계여성단체협회총회 각국 대표들을 위한 다과회 인사,1982-09-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786500037865019832.PDF,국내
1306944,전두환,한강종합개발사업 기공식 치사,1982-09-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786400037864019831.PDF,국내
1306947,전두환,제4314주년 개천절 경축사,1982-10-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786700037867019834.PDF,국내
1306948,전두환,1982년 제1회 추가경정예산안의 국회제출에 즈음한 시정 연설,1982-10-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786800037868019835.PDF,국내
1306949,전두환,1983년도 예산안 국회제출에 즈음한 시정연설,1982-10-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263786900037869019836.PDF,국내
1306950,전두환,원자력발전소 9·10호기 기공식 치사,1982-10-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787000037870019837.PDF,국내
1306951,전두환,제63회 전국체육대회 개회식 치사,1982-10-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787100037871019838.PDF,국내
1306952,전두환,수하르토 대통령 내외분을 위한 만찬 만찬사,1982-10-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787200037872019839.PDF,국내
1306953,전두환,전두환 대한민국 대통령각하와 수하르토 인도네시아 대통령각하 간의 공동성명,1982-10-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787300037873019840.PDF,국제
1306954,전두환,제37주년 경찰의 날 기념식 유시,1982-10-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787400037874019841.PDF,국제
1306955,전두환,전국 농어민후계자대회 유시,1982-10-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787500037875019842.PDF,국제
1306956,전두환,현대미포대단위수리조선소 준공식 치사,1982-11-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787600037876019843.PDF,국내
1306958,전두환,국제청년회의소대회 환영사,1982-11-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787800037878019845.PDF,국내
1306957,전두환,아시아경기대회출전 선수단 격려오찬 격려말씀,1982-11-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787700037877019844.PDF,국내
1306959,전두환,한·미고위정책자문회의 참가자들을 위한 만찬 인사,1982-11-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263787900037879019846.PDF,국제
1306960,전두환,재일거류민단조직간부 접견시 격려사,1982-11-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788000037880019847.PDF,국제
1306961,전두환,제19회 수출의 날 기념식 치사,1982-11-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788100037881019848.PDF,국내
1306962,전두환,평화통일 정책자문회의 자문위원들을 위한 오찬 격려말씀,1982-12-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788200037882019849.PDF,국내
1306963,전두환,아시아경기대회 출전 선수단들을 위한 오찬 격려말씀,1982-12-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788300037883019850.PDF,국내
1306964,전두환,하계공무수상자들을 위한 다과회 격려말씀,1982-12-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788400037884019851.PDF,국내
1306965,전두환,전국새마을지도자대회 치사,1982-12-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788500037885019852.PDF,국내
1306966,전두환,민주정의당연수원 활동장교육 총재특강,1982-12-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788600037886019853.PDF,국내
1306967,전두환,사회정화유공자들을 위한 다과회 격려 말씀,1982-12-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788700037887019854.PDF,국내
1306968,전두환,케난 에브렌 터키공화국대통령을 위한 만찬사,1982-12-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788800037888019855.PDF,국제
1306969,전두환,전두환대통령 대한민국 대통령각하와 케난 에브렌 터키공화국 대통령각하 간의 공동성명,1982-12-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263788900037889019856.PDF,국제
1306970,전두환,주한 미군장병에게 보내는 성탄절 메시지,1982-12-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263789000037890019857.PDF,국제
1306893,전두환,제2차 국토종합개발계획에 부치는 말,1982-01-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263781300037813019780.PDF,국제
1306971,전두환,1983년 신년사,1983-01-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263789100037891019858.PDF,국내
1306972,전두환,민주정의당 평생동지에게 보내는 신년사,1983-01-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263789200037892019859.PDF,국내
1306973,전두환,신년인사회 인사말씀,1983-01-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263789300037893019860.PDF,국내
1306974,전두환,나까소네 일본총리대신을 위한 만찬 만찬사,1983-01-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263789400037894019861.PDF,국제
1306975,전두환,전두환 대한민국 대통령각하와 나까소네 야스히로 일본국 총리대신각하 간의 공동성명,1983-01-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263789500037895019862.PDF,국제
1306976,전두환,재외공관장들을 위한 만찬 격려말씀,1983-01-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263789600037896019863.PDF,국내
1306977,전두환,민주정의당 창당2주년 기념식 치사,1983-01-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263789700037897019864.PDF,국내
